gene_id	gene_description	pathway	topic_ecosystem	category	subcategory	potential_amg
K06042	cobH-cbiC; precorrin-8X/cobalt-precorrin-8 methylmutase [EC:5.4.99.61 5.4.99.60]	Cobalamin biosynthesis, precorrin2 => cobinamide	MISC	anaerobic corrin ring synthesis		TRUE
K02224	cobB-cbiA; cobyrinic acid a,c-diamide synthase [EC:6.3.5.9 6.3.5.11]	Cobalamin biosynthesis, precorrin2 => cobinamide	MISC	anaerobic corrin ring synthesis		TRUE
K03394	cobI-cbiL; precorrin-2/cobalt-factor-2 C20-methyltransferase [EC:2.1.1.130 2.1.1.151]	Cobalamin biosynthesis, precorrin2 => cobinamide	MISC	aerobic corrin ring synthesis		TRUE
K13540	cobIJ; precorrin-2 C20-methyltransferase / precorrin-3B C17-methyltransferase [EC:2.1.1.130 2.1.1.131]	Cobalamin biosynthesis, precorrin2 => cobinamide	MISC	aerobic corrin ring synthesis		TRUE
K02229	cobG; precorrin-3B synthase [EC:1.14.13.83]	Cobalamin biosynthesis, precorrin2 => cobinamide	MISC	aerobic corrin ring synthesis		TRUE
K13540 	cobIJ; precorrin-2 C20-methyltransferase / precorrin-3B C17-methyltransferase [EC:2.1.1.130 2.1.1.131]	Cobalamin biosynthesis, precorrin2 => cobinamide	MISC	aerobic corrin ring synthesis		TRUE
K05934	E2.1.1.131, cobJ, cbiH; precorrin-3B C17-methyltransferase [EC:2.1.1.131]	Cobalamin biosynthesis, precorrin2 => cobinamide	MISC	aerobic corrin ring synthesis		TRUE
K13541	cbiGH-cobJ; cobalt-precorrin 5A hydrolase / precorrin-3B C17-methyltransferase [EC:3.7.1.12 2.1.1.131]	Cobalamin biosynthesis, precorrin2 => cobinamide	MISC	aerobic corrin ring synthesis		TRUE
K05936	cobM, cbiF; precorrin-4/cobalt-precorrin-4 C11-methyltransferase [EC:2.1.1.133 2.1.1.271]	Cobalamin biosynthesis, precorrin2 => cobinamide	MISC	aerobic corrin ring synthesis		TRUE
K02228	cobF; precorrin-6A synthase [EC:2.1.1.152]	Cobalamin biosynthesis, precorrin2 => cobinamide	MISC	aerobic corrin ring synthesis		TRUE
K05895	cobK-cbiJ; precorrin-6A/cobalt-precorrin-6A reductase [EC:1.3.1.54 1.3.1.106]	Cobalamin biosynthesis, precorrin2 => cobinamide	MISC	aerobic corrin ring synthesis		TRUE
K00595	cobL; precorrin-6Y C5,15-methyltransferase (decarboxylating) [EC:2.1.1.132]	Cobalamin biosynthesis, precorrin2 => cobinamide	MISC	aerobic corrin ring synthesis		TRUE
K06042	cobH-cbiC; precorrin-8X/cobalt-precorrin-8 methylmutase [EC:5.4.99.61 5.4.99.60]	Cobalamin biosynthesis, precorrin2 => cobinamide	MISC	aerobic corrin ring synthesis		TRUE
K02224	cobB-cbiA; cobyrinic acid a,c-diamide synthase [EC:6.3.5.9 6.3.5.11]	Cobalamin biosynthesis, precorrin2 => cobinamide	MISC	aerobic corrin ring synthesis		TRUE
K02230	cobN; cobaltochelatase CobN [EC:6.6.1.2]	Cobalamin biosynthesis, precorrin2 => cobinamide	MISC	aerobic corrin ring synthesis		TRUE
K09882	cobS; cobaltochelatase CobS [EC:6.6.1.2]	Cobalamin biosynthesis, precorrin2 => cobinamide	MISC	aerobic corrin ring synthesis		TRUE
K09883	cobT; cobaltochelatase CobT [EC:6.6.1.2]	Cobalamin biosynthesis, precorrin2 => cobinamide	MISC	aerobic corrin ring synthesis		TRUE
K13786	cobR; cob(II)yrinic acid a,c-diamide reductase [EC:1.16.8.1]	Cobalamin biosynthesis, precorrin2 => cobinamide	MISC	ADO-CBL synthesis		TRUE
K00798	MMAB, pduO; cob(I)alamin adenosyltransferase [EC:2.5.1.17]	Cobalamin biosynthesis, cobinamide => cobalamin	MISC	ADO-CBL synthesis		TRUE
K19221	cobA, btuR; cob(I)alamin adenosyltransferase [EC:2.5.1.17]	Cobalamin biosynthesis, cobinamide => cobalamin	MISC	ADO-CBL synthesis		TRUE
K02232	cobQ, cbiP; adenosylcobyric acid synthase [EC:6.3.5.10]	Cobalamin biosynthesis, cobinamide => cobalamin	MISC	ADO-CBL synthesis		TRUE
K02225	cobC1, cobC; cobalamin biosynthetic protein	Cobalamin biosynthesis, cobinamide => cobalamin	MISC	ADO-CBL synthesis		TRUE
K02227	cbiB, cobD; adenosylcobinamide-phosphate synthase [EC:6.3.1.10]	Cobalamin biosynthesis, cobinamide => cobalamin	MISC	ADO-CBL synthesis		TRUE
K02227	cbiB, cobD; adenosylcobinamide-phosphate synthase [EC:6.3.1.10]	Cobalamin biosynthesis, cobinamide => cobalamin	MISC	ADO-CBL synthesis		TRUE
K02231	cobP, cobU; adenosylcobinamide kinase / adenosylcobinamide-phosphate guanylyltransferase [EC:2.7.1.156 2.7.7.62]	Cobalamin biosynthesis, cobinamide => cobalamin	MISC	ADO-CBL synthesis		TRUE
K19712	cobY; adenosylcobinamide-phosphate guanylyltransferase [EC:2.7.7.62]	Cobalamin biosynthesis, cobinamide => cobalamin	MISC	ADO-CBL synthesis		TRUE
K02233	E2.7.8.26, cobS, cobV; adenosylcobinamide-GDP ribazoletransferase [EC:2.7.8.26]	Cobalamin biosynthesis, cobinamide => cobalamin	MISC	ADO-CBL synthesis		TRUE
K13786	cobR; cob(II)yrinic acid a,c-diamide reductase [EC:1.16.8.1]	Cobalamin biosynthesis, precorrin2 => cobinamide	MISC	ADO-CBL synthesis		TRUE
K00798	MMAB, pduO; cob(I)alamin adenosyltransferase [EC:2.5.1.17]	Cobalamin biosynthesis, cobinamide => cobalamin	MISC	ADO-CBL synthesis		TRUE
K19221	cobA, btuR; cob(I)alamin adenosyltransferase [EC:2.5.1.17]	Cobalamin biosynthesis, cobinamide => cobalamin	MISC	ADO-CBL synthesis		TRUE
K02232	cobQ, cbiP; adenosylcobyric acid synthase [EC:6.3.5.10]	Cobalamin biosynthesis, cobinamide => cobalamin	MISC	ADO-CBL synthesis		TRUE
K02225	cobC1, cobC; cobalamin biosynthetic protein CobC	Cobalamin biosynthesis, cobinamide => cobalamin	MISC	ADO-CBL synthesis		TRUE
K02227	cbiB, cobD; adenosylcobinamide-phosphate synthase [EC:6.3.1.10]	Cobalamin biosynthesis, cobinamide => cobalamin	MISC	ADO-CBL synthesis		TRUE
K02231	cobP, cobU; adenosylcobinamide kinase / adenosylcobinamide-phosphate guanylyltransferase [EC:2.7.1.156 2.7.7.62]	Cobalamin biosynthesis, cobinamide => cobalamin	MISC	ADO-CBL synthesis		TRUE
K02231	cobP, cobU; adenosylcobinamide kinase / adenosylcobinamide-phosphate guanylyltransferase [EC:2.7.1.156 2.7.7.62]	Cobalamin biosynthesis, cobinamide => cobalamin	MISC	ADO-CBL synthesis		TRUE
K19712	cobY; adenosylcobinamide-phosphate guanylyltransferase [EC:2.7.7.62]	Cobalamin biosynthesis, cobinamide => cobalamin	MISC	ADO-CBL synthesis		TRUE
K02233	E2.7.8.26, cobS, cobV; adenosylcobinamide-GDP ribazoletransferase [EC:2.7.8.26]	Cobalamin biosynthesis, cobinamide => cobalamin	MISC	ADO-CBL synthesis		TRUE
K07016	csm1, cas10; CRISPR-associated protein Csm1	Type III signiture cas proteins	MISC	CRISPR	Type III CRISPR-Cas system	FALSE
K19138	csm2; CRISPR-associated protein Csm2	Subtype III-A factors	MISC	CRISPR	Type III CRISPR-Cas system	FALSE
K09002	csm3; CRISPR-associated protein Csm3	Subtype III-A factors	MISC	CRISPR	Type III CRISPR-Cas system	FALSE
K19139	csm4; CRISPR-associated protein Csm4	Subtype III-A factors	MISC	CRISPR	Type III CRISPR-Cas system	FALSE
K19140	csm5; CRISPR-associated protein Csm5	Subtype III-A factors	MISC	CRISPR	Type III CRISPR-Cas system	FALSE
K07061	cmr1; CRISPR-associated protein Cmr1	Subtype III-B factors	MISC	CRISPR	Type III CRISPR-Cas system	FALSE
K19076	cmr2, cas10; CRISPR-associated protein Cmr2	Subtype III-B factors	MISC	CRISPR	Type III CRISPR-Cas system	FALSE
K09127	cmr3; CRISPR-associated protein Cmr3	Subtype III-B factors	MISC	CRISPR	Type III CRISPR-Cas system	FALSE
K09000	cmr4; CRISPR-associated protein Cmr4	Subtype III-B factors	MISC	CRISPR	Type III CRISPR-Cas system	FALSE
K19141	cmr5; CRISPR-associated protein Cmr5	Subtype III-B factors	MISC	CRISPR	Type III CRISPR-Cas system	FALSE
K19142	cmr6; CRISPR-associated protein Cmr6	Subtype III-B factors	MISC	CRISPR	Type III CRISPR-Cas system	FALSE
K19143	csx1; CRISPR-associated protein Csx1	Subtype III-U factors	MISC	CRISPR	Type III CRISPR-Cas system	FALSE
K19144	csx3; CRISPR-associated protein Csx3	Subtype III-U factors	MISC	CRISPR	Type III CRISPR-Cas system	FALSE
K19145	csx16; CRISPR-associated protein Csx16	Subtype III-U factors	MISC	CRISPR	Type III CRISPR-Cas system	FALSE
K19146	csaX; CRISPR-associated protein CsaX	Subtype III-U factors	MISC	CRISPR	Type III CRISPR-Cas system	FALSE
K09952	csn1, cas9; CRISPR-associated endonuclease Csn1 [EC:3.1.-.-]	Type II signiture cas proteins	MISC	CRISPR	Type II CRISPR-Cas system	FALSE
K19137	csn2; CRISPR-associated protein Csn2	Subtype II-A factors	MISC	CRISPR	Type II CRISPR-Cas system	FALSE
K07464	cas4; CRISPR-associated exonuclease Cas4 [EC:3.1.12.1]	Subtype II-B factors	MISC	CRISPR	Type II CRISPR-Cas system	FALSE
K07012	cas3; CRISPR-associated endonuclease/helicase Cas3 [EC:3.1.-.- 3.6.4.-]	Type I signiture cas proteins	MISC	CRISPR	Type I CRISPR-Cas system	FALSE
K07475	cas3; CRISPR-associated endonuclease Cas3-HD [EC:3.1.-.-]	Type I signiture cas proteins	MISC	CRISPR	Type I CRISPR-Cas system	FALSE
K19085	csa1; CRISPR-associated protein Csa1	Subtype I-A factors	MISC	CRISPR	Type I CRISPR-Cas system	FALSE
K19074	csa2; CRISPR-associated protein Csa2	Subtype I-A factors	MISC	CRISPR	Type I CRISPR-Cas system	FALSE
K07725	csa3; CRISPR-associated protein Csa3	Subtype I-A factors	MISC	CRISPR	Type I CRISPR-Cas system	FALSE
K19086	csa4, cas8a2; CRISPR-associated protein Csa4	Subtype I-A factors	MISC	CRISPR	Type I CRISPR-Cas system	FALSE
K19087	csa5; CRISPR-associated protein Csa5	Subtype I-A factors	MISC	CRISPR	Type I CRISPR-Cas system	FALSE
K19088	cst1, cas8a; CRISPR-associated protein Cst1	Subtype I-A factors	MISC	CRISPR	Type I CRISPR-Cas system	FALSE
K19075	cst2, cas7; CRISPR-associated protein Cst2	Subtype I-A factors	MISC	CRISPR	Type I CRISPR-Cas system	FALSE
K07464	cas4; CRISPR-associated exonuclease Cas4 [EC:3.1.12.1]	Subtype I-A factors	MISC	CRISPR	Type I CRISPR-Cas system	FALSE
K19089	cas5a_b_c; CRISPR-associated protein Cas5a/b/c	Subtype I-A factors	MISC	CRISPR	Type I CRISPR-Cas system	FALSE
K19090	cas5t; CRISPR-associated protein Cas5t	Subtype I-A factors	MISC	CRISPR	Type I CRISPR-Cas system	FALSE
K19091	cas6; CRISPR-associated endoribonuclease Cas6 [EC:3.1.-.-]	Subtype I-A factors	MISC	CRISPR	Type I CRISPR-Cas system	FALSE
K19114	csh1; CRISPR-associated protein Csh1	Subtype I-B factors	MISC	CRISPR	Type I CRISPR-Cas system	FALSE
K19115	csh2; CRISPR-associated protein Csh2	Subtype I-B factors	MISC	CRISPR	Type I CRISPR-Cas system	FALSE
K07464	cas4; CRISPR-associated exonuclease Cas4 [EC:3.1.12.1]	Subtype I-B factors	MISC	CRISPR	Type I CRISPR-Cas system	FALSE
K19116	cas5h; CRISPR-associated protein Cas5h	Subtype I-B factors	MISC	CRISPR	Type I CRISPR-Cas system	FALSE
K19117	csd1, cas8c; CRISPR-associated protein Csd1	Subtype I-C factors	MISC	CRISPR	Type I CRISPR-Cas system	FALSE
K19118	csd2, cas7; CRISPR-associated protein Csd2	Subtype I-C factors	MISC	CRISPR	Type I CRISPR-Cas system	FALSE
K07464	cas4; CRISPR-associated exonuclease Cas4 [EC:3.1.12.1]	Subtype I-C factors	MISC	CRISPR	Type I CRISPR-Cas system	FALSE
K19119	cas5d; CRISPR-associated protein Cas5d	Subtype I-C factors	MISC	CRISPR	Type I CRISPR-Cas system	FALSE
K19120	csc1; CRISPR-associated protein Csc1	Subtype I-D factors	MISC	CRISPR	Type I CRISPR-Cas system	FALSE
K19121	csc2; CRISPR-associated protein Csc2	Subtype I-D factors	MISC	CRISPR	Type I CRISPR-Cas system	FALSE
K19122	csc3; CRISPR-associated protein Csc3	Subtype I-D factors	MISC	CRISPR	Type I CRISPR-Cas system	FALSE
K07464	cas4; CRISPR-associated exonuclease Cas4 [EC:3.1.12.1]	Subtype I-D factors	MISC	CRISPR	Type I CRISPR-Cas system	FALSE
K19091	cas6; CRISPR-associated endoribonuclease Cas6 [EC:3.1.-.-]	Subtype I-D factors	MISC	CRISPR	Type I CRISPR-Cas system	FALSE
K19123	casA, cse1; CRISPR system Cascade subunit CasA	Subtype I-E factors	MISC	CRISPR	Type I CRISPR-Cas system	FALSE
K19046	casB, cse2; CRISPR system Cascade subunit CasB	Subtype I-E factors	MISC	CRISPR	Type I CRISPR-Cas system	FALSE
K19124	casC, cse4; CRISPR system Cascade subunit CasC	Subtype I-E factors	MISC	CRISPR	Type I CRISPR-Cas system	FALSE
K19125	casD, cse5; CRISPR system Cascade subunit CasD	Subtype I-E factors	MISC	CRISPR	Type I CRISPR-Cas system	FALSE
K19126	casE, cse3; CRISPR system Cascade subunit CasE	Subtype I-E factors	MISC	CRISPR	Type I CRISPR-Cas system	FALSE
K19127	csy1; CRISPR-associated protein Csy1	Subtype I-F factors	MISC	CRISPR	Type I CRISPR-Cas system	FALSE
K19128	csy2; CRISPR-associated protein Csy2	Subtype I-F factors	MISC	CRISPR	Type I CRISPR-Cas system	FALSE
K19129	csy3; CRISPR-associated protein Csy3	Subtype I-F factors	MISC	CRISPR	Type I CRISPR-Cas system	FALSE
K19130	csy4, cas6f; CRISPR-associated endonuclease Csy4 [EC:3.1.-.-]	Subtype I-F factors	MISC	CRISPR	Type I CRISPR-Cas system	FALSE
K19131	csb1; CRISPR-associated protein Csb1	Subtype I-U factors	MISC	CRISPR	Type I CRISPR-Cas system	FALSE
K19132	csb2; CRISPR-associated protein Csb2	Subtype I-U factors	MISC	CRISPR	Type I CRISPR-Cas system	FALSE
K19133	csb3; CRISPR-associated protein Csb3	Subtype I-U factors	MISC	CRISPR	Type I CRISPR-Cas system	FALSE
K19134	csx10; CRISPR-associated protein Csx10	Subtype I-U factors	MISC	CRISPR	Type I CRISPR-Cas system	FALSE
K19135	csx14; CRISPR-associated protein Csx14	Subtype I-U factors	MISC	CRISPR	Type I CRISPR-Cas system	FALSE
K19136	csx17; CRISPR-associated protein Csx17	Subtype I-U factors	MISC	CRISPR	Type I CRISPR-Cas system	FALSE
K01872	AARS; alanyl-tRNA synthetase [EC:6.1.1.7]	Aminoacyl-tRNA biosynthesis, eukaryotes	MISC	Information systems		FALSE
K01887	RARS; arginyl-tRNA synthetase [EC:6.1.1.19]	Aminoacyl-tRNA biosynthesis, eukaryotes	MISC	Information systems		FALSE
K01893	NARS; asparaginyl-tRNA synthetase [EC:6.1.1.22]	Aminoacyl-tRNA biosynthesis, eukaryotes	MISC	Information systems		FALSE
K22503	DARS; aspartyl-tRNA synthetase [EC:6.1.1.12]	Aminoacyl-tRNA biosynthesis, eukaryotes	MISC	Information systems		FALSE
K01876	DARS2; aspartyl-tRNA synthetase [EC:6.1.1.12]	Aminoacyl-tRNA biosynthesis, eukaryotes	MISC	Information systems		FALSE
K01883	CARS; cysteinyl-tRNA synthetase [EC:6.1.1.16]	Aminoacyl-tRNA biosynthesis, eukaryotes	MISC	Information systems		FALSE
K01886	QARS; glutaminyl-tRNA synthetase [EC:6.1.1.18]	Aminoacyl-tRNA biosynthesis, eukaryotes	MISC	Information systems		FALSE
K01885	EARS; glutamyl-tRNA synthetase [EC:6.1.1.17]	Aminoacyl-tRNA biosynthesis, eukaryotes	MISC	Information systems		FALSE
K01880	GARS; glycyl-tRNA synthetase [EC:6.1.1.14]	Aminoacyl-tRNA biosynthesis, eukaryotes	MISC	Information systems		FALSE
K01892	HARS; histidyl-tRNA synthetase [EC:6.1.1.21]	Aminoacyl-tRNA biosynthesis, eukaryotes	MISC	Information systems		FALSE
K01870	IARS; isoleucyl-tRNA synthetase [EC:6.1.1.5]	Aminoacyl-tRNA biosynthesis, eukaryotes	MISC	Information systems		FALSE
K01869	LARS; leucyl-tRNA synthetase [EC:6.1.1.4]	Aminoacyl-tRNA biosynthesis, eukaryotes	MISC	Information systems		FALSE
K04567	KARS; lysyl-tRNA synthetase, class II [EC:6.1.1.6]	Aminoacyl-tRNA biosynthesis, eukaryotes	MISC	Information systems		FALSE
K01874	MARS; methionyl-tRNA synthetase [EC:6.1.1.10]	Aminoacyl-tRNA biosynthesis, eukaryotes	MISC	Information systems		FALSE
K01889	FARSA; phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20]	Aminoacyl-tRNA biosynthesis, eukaryotes	MISC	Information systems		FALSE
K01890	FARSB; phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20]	Aminoacyl-tRNA biosynthesis, eukaryotes	MISC	Information systems		FALSE
K01881	PARS; prolyl-tRNA synthetase [EC:6.1.1.15]	Aminoacyl-tRNA biosynthesis, eukaryotes	MISC	Information systems		FALSE
K01875	SARS; seryl-tRNA synthetase [EC:6.1.1.11]	Aminoacyl-tRNA biosynthesis, eukaryotes	MISC	Information systems		FALSE
K01868	TARS; threonyl-tRNA synthetase [EC:6.1.1.3]	Aminoacyl-tRNA biosynthesis, eukaryotes	MISC	Information systems		FALSE
K01867	WARS; tryptophanyl-tRNA synthetase [EC:6.1.1.2]	Aminoacyl-tRNA biosynthesis, eukaryotes	MISC	Information systems		FALSE
K01866	YARS; tyrosyl-tRNA synthetase [EC:6.1.1.1]	Aminoacyl-tRNA biosynthesis, eukaryotes	MISC	Information systems		FALSE
K01873	VARS; valyl-tRNA synthetase [EC:6.1.1.9]	Aminoacyl-tRNA biosynthesis, eukaryotes	MISC	Information systems		FALSE
K14163	EPRS; bifunctional glutamyl/prolyl-tRNA synthetase [EC:6.1.1.17 6.1.1.15]	Aminoacyl-tRNA biosynthesis, eukaryotes	MISC	Information systems		FALSE
K03006	RPB1; DNA-directed RNA polymerase II subunit RPB1 [EC:2.7.7.6]	RNA polymerase II, eukaryotes	MISC	Information systems		FALSE
K03010	RPB2; DNA-directed RNA polymerase II subunit RPB2 [EC:2.7.7.6]	RNA polymerase II, eukaryotes	MISC	Information systems		FALSE
K03011	RPB3; DNA-directed RNA polymerase II subunit RPB3	RNA polymerase II, eukaryotes	MISC	Information systems		FALSE
K03008	RPB11; DNA-directed RNA polymerase II subunit RPB11	RNA polymerase II, eukaryotes	MISC	Information systems		FALSE
K03012	RPB4; DNA-directed RNA polymerase II subunit RPB4	RNA polymerase II, eukaryotes	MISC	Information systems		FALSE
K03015	RPB7; DNA-directed RNA polymerase II subunit RPB7	RNA polymerase II, eukaryotes	MISC	Information systems		FALSE
K03017	RPB9; DNA-directed RNA polymerase II subunit RPB9	RNA polymerase II, eukaryotes	MISC	Information systems		FALSE
K03013	RPB5; DNA-directed RNA polymerases I, II, and III subunit RPABC1	RNA polymerase II, eukaryotes	MISC	Information systems		FALSE
K03014	RPB6; DNA-directed RNA polymerases I, II, and III subunit RPABC2	RNA polymerase II, eukaryotes	MISC	Information systems		FALSE
K03016	RPB8; DNA-directed RNA polymerases I, II, and III subunit RPABC3	RNA polymerase II, eukaryotes	MISC	Information systems		FALSE
K03009	RPB12; DNA-directed RNA polymerases I, II, and III subunit RPABC4	RNA polymerase II, eukaryotes	MISC	Information systems		FALSE
K03007	RPB10; DNA-directed RNA polymerases I, II, and III subunit RPABC5	RNA polymerase II, eukaryotes	MISC	Information systems		FALSE
K03018	RPC1; DNA-directed RNA polymerase III subunit RPC1 [EC:2.7.7.6]	RNA polymerase III, eukaryotes	MISC	Information systems		FALSE
K03021	RPC2; DNA-directed RNA polymerase III subunit RPC2 [EC:2.7.7.6]	RNA polymerase III, eukaryotes	MISC	Information systems		FALSE
K03027	RPC40; DNA-directed RNA polymerases I and III subunit RPAC1	RNA polymerase III, eukaryotes	MISC	Information systems		FALSE
K03020	RPC19; DNA-directed RNA polymerases I and III subunit RPAC2	RNA polymerase III, eukaryotes	MISC	Information systems		FALSE
K03023	RPC82; DNA-directed RNA polymerase III subunit RPC3	RNA polymerase III, eukaryotes	MISC	Information systems		FALSE
K03026	RPC53; DNA-directed RNA polymerase III subunit RPC4	RNA polymerase III, eukaryotes	MISC	Information systems		FALSE
K14721	RPC37; DNA-directed RNA polymerase III subunit RPC5	RNA polymerase III, eukaryotes	MISC	Information systems		FALSE
K03025	RPC34; DNA-directed RNA polymerase III subunit RPC6	RNA polymerase III, eukaryotes	MISC	Information systems		FALSE
K03024	RPC31; DNA-directed RNA polymerase III subunit RPC7	RNA polymerase III, eukaryotes	MISC	Information systems		FALSE
K03022	RPC25; DNA-directed RNA polymerase III subunit RPC8	RNA polymerase III, eukaryotes	MISC	Information systems		FALSE
K03019	RPC11; DNA-directed RNA polymerase III subunit RPC10	RNA polymerase III, eukaryotes	MISC	Information systems		FALSE
K03013	RPB5; DNA-directed RNA polymerases I, II, and III subunit RPABC1	RNA polymerase III, eukaryotes	MISC	Information systems		FALSE
K03014	RPB6; DNA-directed RNA polymerases I, II, and III subunit RPABC2	RNA polymerase III, eukaryotes	MISC	Information systems		FALSE
K03016	RPB8; DNA-directed RNA polymerases I, II, and III subunit RPABC3	RNA polymerase III, eukaryotes	MISC	Information systems		FALSE
K03009	RPB12; DNA-directed RNA polymerases I, II, and III subunit RPABC4	RNA polymerase III, eukaryotes	MISC	Information systems		FALSE
K03007	RPB10; DNA-directed RNA polymerases I, II, and III subunit RPABC5	RNA polymerase III, eukaryotes	MISC	Information systems		FALSE
K02999	RPA1; DNA-directed RNA polymerase I subunit RPA1 [EC:2.7.7.6]	RNA polymerase I, eukaryotes	MISC	Information systems		FALSE
K03002	RPA2; DNA-directed RNA polymerase I subunit RPA2 [EC:2.7.7.6]	RNA polymerase I, eukaryotes	MISC	Information systems		FALSE
K03027	RPC40; DNA-directed RNA polymerases I and III subunit RPAC1	RNA polymerase I, eukaryotes	MISC	Information systems		FALSE
K03020	RPC19; DNA-directed RNA polymerases I and III subunit RPAC2	RNA polymerase I, eukaryotes	MISC	Information systems		FALSE
K03000	RPA12; DNA-directed RNA polymerase I subunit RPA12	RNA polymerase I, eukaryotes	MISC	Information systems		FALSE
K03001	RPA14; DNA-directed RNA polymerase I subunit RPA14	RNA polymerase I, eukaryotes	MISC	Information systems		FALSE
K03003	RPA34; DNA-directed RNA polymerase I subunit RPA34	RNA polymerase I, eukaryotes	MISC	Information systems		FALSE
K03004	RPA43; DNA-directed RNA polymerase I subunit RPA43	RNA polymerase I, eukaryotes	MISC	Information systems		FALSE
K03005	RPA49; DNA-directed RNA polymerase I subunit RPA49	RNA polymerase I, eukaryotes	MISC	Information systems		FALSE
K03013	RPB5; DNA-directed RNA polymerases I, II, and III subunit RPABC1	RNA polymerase I, eukaryotes	MISC	Information systems		FALSE
K03014	RPB6; DNA-directed RNA polymerases I, II, and III subunit RPABC2	RNA polymerase I, eukaryotes	MISC	Information systems		FALSE
K03016	RPB8; DNA-directed RNA polymerases I, II, and III subunit RPABC3	RNA polymerase I, eukaryotes	MISC	Information systems		FALSE
K03009	RPB12; DNA-directed RNA polymerases I, II, and III subunit RPABC4	RNA polymerase I, eukaryotes	MISC	Information systems		FALSE
K03007	RPB10; DNA-directed RNA polymerases I, II, and III subunit RPABC5	RNA polymerase I, eukaryotes	MISC	Information systems		FALSE
K03040	rpoA; DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]	RNA polymerase, bacteria	MISC	Information systems		FALSE
K03043	rpoB; DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	RNA polymerase, bacteria	MISC	Information systems		FALSE
K03046	rpoC; DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]	RNA polymerase, bacteria	MISC	Information systems		FALSE
K13797	rpoBC; DNA-directed RNA polymerase subunit beta-beta' [EC:2.7.7.6]	RNA polymerase, bacteria	MISC	Information systems		FALSE
K03060	rpoZ; DNA-directed RNA polymerase subunit omega [EC:2.7.7.6]	RNA polymerase, bacteria	MISC	Information systems		FALSE
K03048	rpoE; DNA-directed RNA polymerase subunit delta	RNA polymerase, bacteria	MISC	Information systems		FALSE
K03042	rpoA2; DNA-directed RNA polymerase subunit A [EC:2.7.7.6]	RNA polymerase, archaea	MISC	Information systems		FALSE
K03041	rpoA1; DNA-directed RNA polymerase subunit A' [EC:2.7.7.6]	RNA polymerase, archaea	MISC	Information systems		FALSE
K03044	rpoB1; DNA-directed RNA polymerase subunit B' [EC:2.7.7.6]	RNA polymerase, archaea	MISC	Information systems		FALSE
K03045	rpoB2; DNA-directed RNA polymerase subunit B [EC:2.7.7.6]	RNA polymerase, archaea	MISC	Information systems		FALSE
K13798	rpoB; DNA-directed RNA polymerase subunit B [EC:2.7.7.6]	RNA polymerase, archaea	MISC	Information systems		FALSE
K03053	rpoH; DNA-directed RNA polymerase subunit H [EC:2.7.7.6]	RNA polymerase, archaea	MISC	Information systems		FALSE
K03055	rpoK; DNA-directed RNA polymerase subunit K [EC:2.7.7.6]	RNA polymerase, archaea	MISC	Information systems		FALSE
K03058	rpoN; DNA-directed RNA polymerase subunit N [EC:2.7.7.6]	RNA polymerase, archaea	MISC	Information systems		FALSE
K03047	rpoD; DNA-directed RNA polymerase subunit D [EC:2.7.7.6]	RNA polymerase, archaea	MISC	Information systems		FALSE
K03049	rpoE1; DNA-directed RNA polymerase subunit E [EC:2.7.7.6]	RNA polymerase, archaea	MISC	Information systems		FALSE
K03050	rpoE2; DNA-directed RNA polymerase subunit E [EC:2.7.7.6]	RNA polymerase, archaea	MISC	Information systems		FALSE
K03056	rpoL; DNA-directed RNA polymerase subunit L [EC:2.7.7.6]	RNA polymerase, archaea	MISC	Information systems		FALSE
K03059	rpoP; DNA-directed RNA polymerase subunit P [EC:2.7.7.6]	RNA polymerase, archaea	MISC	Information systems		FALSE
K03051	rpoF; DNA-directed RNA polymerase subunit F [EC:2.7.7.6]	RNA polymerase, archaea	MISC	Information systems		FALSE
K03052	rpoG; DNA-directed RNA polymerase subunit G [EC:2.7.7.6]	RNA polymerase, archaea	MISC	Information systems		FALSE
K03054	rpoI; DNA-directed RNA polymerase subunit I [EC:2.7.7.6]	RNA polymerase, archaea	MISC	Information systems		FALSE
K02337	dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]	DNA polymerase III complex, bacteria	MISC	Information systems		FALSE
K03763	polC; DNA polymerase III subunit alpha, Gram-positive type [EC:2.7.7.7]	DNA polymerase III complex, bacteria	MISC	Information systems		FALSE
K02342	dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7]	DNA polymerase III complex, bacteria	MISC	Information systems		FALSE
K14159	rnhA-dnaQ; ribonuclease HI / DNA polymerase III subunit epsilon [EC:3.1.26.4 2.7.7.7]	DNA polymerase III complex, bacteria	MISC	Information systems		FALSE
K02345	holE; DNA polymerase III subunit theta [EC:2.7.7.7]	DNA polymerase III complex, bacteria	MISC	Information systems		FALSE
K02338	dnaN; DNA polymerase III subunit beta [EC:2.7.7.7]	DNA polymerase III complex, bacteria	MISC	Information systems		FALSE
K02340	holA; DNA polymerase III subunit delta [EC:2.7.7.7]	DNA polymerase III complex, bacteria	MISC	Information systems		FALSE
